,key,type,label
46261,clueweb12-0000tw-00-01173,DATE,"November 5, 2010"
46262,clueweb12-0000tw-00-01173,PERSON,C. Sayre Spencer
46263,clueweb12-0000tw-00-01173,ORG,NY USA Amazon
46264,clueweb12-0000tw-00-01173,QUANTITY,70 s
46265,clueweb12-0000tw-00-01173,CARDINAL,70
46266,clueweb12-0000tw-00-01173,ORG,Charcoal
46267,clueweb12-0000tw-00-01173,DATE,1970
46268,clueweb12-0000tw-00-01173,CARDINAL,70
46269,clueweb12-0000tw-00-01173,ORG,Plaid
46270,clueweb12-0000tw-00-01173,CARDINAL,One
46271,clueweb12-0000tw-00-01173,PERSON,C. Sayre
46272,clueweb12-0000tw-00-01173,CARDINAL,1
46273,clueweb12-0000tw-00-01173,CARDINAL,1
46274,clueweb12-0000tw-00-01173,CARDINAL,79
46275,clueweb12-0000tw-00-01173,DATE,"November 5, 2010"
46276,clueweb12-0000tw-00-01173,PERSON,John
46277,clueweb12-0000tw-00-01173,DATE,"September 12, 2010"
46278,clueweb12-0000tw-00-01173,PERSON,Devin Gustafson
46279,clueweb12-0000tw-00-01173,PERSON,A. Pearson
46280,clueweb12-0000tw-00-01173,CARDINAL,39
46281,clueweb12-0000tw-00-01173,CARDINAL,47
46282,clueweb12-0000tw-00-01173,DATE,"September 29, 2006"
46283,clueweb12-0000tw-00-01173,PERSON,A. Pearson
46284,clueweb12-0000tw-00-01173,DATE,"December 27, 2011"
46285,clueweb12-0000tw-00-01173,ORG,Amazon
46286,clueweb12-0000tw-00-01173,DATE,70's 1970 1970s
46287,clueweb12-0000tw-00-01173,ORG,Accessory Adult Brown Charcoal Clothing Costume Disco Feathered
46288,clueweb12-0000tw-00-01173,WORK_OF_ART,Copyright 2012
46289,clueweb12-0000tw-00-01173,LAW,All Rights Reserved
46290,clueweb12-0000tw-00-01173,DATE,70s
46291,clueweb12-0000tw-00-01173,ORG,Men Clothing See
46292,clueweb12-0000tw-00-01173,ORG,the Amazon Services LLC Associates Program
46293,clueweb12-0000tw-00-01174,CARDINAL,70
46294,clueweb12-0000tw-00-01174,CARDINAL,70
46295,clueweb12-0000tw-00-01174,ORG,Men Clothing See
46296,clueweb12-0000tw-00-01174,DATE,70s
46297,clueweb12-0000tw-00-01174,ORG,Men Clothing See
46298,clueweb12-0000tw-00-01174,ORG,Men Clothing Low
46299,clueweb12-0000tw-00-01174,MONEY,0
46300,clueweb12-0000tw-00-01174,CARDINAL,70
46301,clueweb12-0000tw-00-01174,CARDINAL,70
46302,clueweb12-0000tw-00-01174,CARDINAL,70
46303,clueweb12-0000tw-00-01174,QUANTITY,70 s
46304,clueweb12-0000tw-00-01174,MONEY,29.99
46305,clueweb12-0000tw-00-01174,CARDINAL,70
46306,clueweb12-0000tw-00-01174,MONEY,29.99
46307,clueweb12-0000tw-00-01174,ORG,LowPrice New
46308,clueweb12-0000tw-00-01174,MONEY,15.50
46309,clueweb12-0000tw-00-01174,DATE,those days
46310,clueweb12-0000tw-00-01174,FAC,Disco
46311,clueweb12-0000tw-00-01174,CARDINAL,70
46312,clueweb12-0000tw-00-01174,QUANTITY,70 s
46313,clueweb12-0000tw-00-01174,DATE,1970s
46314,clueweb12-0000tw-00-01174,DATE,1980s
46315,clueweb12-0000tw-00-01174,CARDINAL,more than 500
46316,clueweb12-0000tw-00-01174,MONEY,19.95
46317,clueweb12-0000tw-00-01174,DATE,70S
46318,clueweb12-0000tw-00-01174,MONEY,19.95
46319,clueweb12-0000tw-00-01174,ORG,LowPrice New
46320,clueweb12-0000tw-00-01174,MONEY,11.31
46321,clueweb12-0000tw-00-01174,DATE,1970s
46322,clueweb12-0000tw-00-01174,DATE,1980s
46323,clueweb12-0000tw-00-01174,CARDINAL,more than 500
46324,clueweb12-0000tw-00-01174,NORP,japanese
46325,clueweb12-0000tw-00-01174,PERSON,Nylon
46326,clueweb12-0000tw-00-01174,ORG,Schott
46327,clueweb12-0000tw-00-01174,CARDINAL,Two
46328,clueweb12-0000tw-00-01174,CARDINAL,two
46329,clueweb12-0000tw-00-01174,QUANTITY,15 inches
46330,clueweb12-0000tw-00-01174,QUANTITY,40 inches
46331,clueweb12-0000tw-00-01174,CARDINAL,38
46332,clueweb12-0000tw-00-01174,QUANTITY,34 inches
46333,clueweb12-0000tw-00-01174,CARDINAL,32
46334,clueweb12-0000tw-00-01174,QUANTITY,19 inches
46335,clueweb12-0000tw-00-01174,QUANTITY,9 inches
46336,clueweb12-0000tw-00-01174,CARDINAL,0 / 5
46337,clueweb12-0000tw-00-01174,CARDINAL,47
46338,clueweb12-0000tw-00-01174,ORDINAL,5th
46339,clueweb12-0000tw-00-01174,CARDINAL,4
46340,clueweb12-0000tw-00-01174,CARDINAL,70
46341,clueweb12-0000tw-00-01174,ORG,S Men Clothing
46342,clueweb12-0000tw-00-01174,DATE,"February 10th, 2012"
46343,clueweb12-0000tw-00-01174,CARDINAL,70
46344,clueweb12-0000tw-00-01174,ORG,"Accessory , Adult , Brown , Clothing"
46345,clueweb12-0000tw-00-01174,GPE,Costume
46346,clueweb12-0000tw-00-01174,ORG,Feathered
46347,clueweb12-0000tw-00-01174,ORG,Male 3 Responses
46348,clueweb12-0000tw-00-01174,CARDINAL,70
46349,clueweb12-0000tw-00-01174,CARDINAL,70
46350,clueweb12-0000tw-00-01174,DATE,"February 10, 2012"
46351,clueweb12-0000tw-00-01174,TIME,4:39 pm Disappointed
46352,clueweb12-0000tw-00-01174,DATE,"December 27, 2011"
46353,clueweb12-0000tw-00-01174,ORG,Amazon
46354,clueweb12-0000tw-00-01174,CARDINAL,70
46355,clueweb12-0000tw-00-01174,PERSON,A. Pearson
46356,clueweb12-0000tw-00-01174,DATE,"February 10, 2012"
46357,clueweb12-0000tw-00-01174,TIME,4:47 pm
46358,clueweb12-0000tw-00-01174,CARDINAL,39
46359,clueweb12-0000tw-00-01174,CARDINAL,47
46360,clueweb12-0000tw-00-01174,DATE,"September 29, 2006"
46361,clueweb12-0000tw-00-01174,ORG,A. Pearson Brooklyn
46362,clueweb12-0000tw-00-01174,CARDINAL,MORE THAN 500
46363,clueweb12-0000tw-00-01174,DATE,70S
46364,clueweb12-0000tw-00-01174,ORG,Amazon
46365,clueweb12-0000tw-00-01174,CARDINAL,Maybe one third
46366,clueweb12-0000tw-00-01174,CARDINAL,One
46367,clueweb12-0000tw-00-01174,CARDINAL,six
46368,clueweb12-0000tw-00-01174,PERSON,Mickey Mouse
46369,clueweb12-0000tw-00-01174,ORG,M TV
46370,clueweb12-0000tw-00-01174,CARDINAL,one
46371,clueweb12-0000tw-00-01174,ORG,Pepsi
46372,clueweb12-0000tw-00-01174,CARDINAL,hundreds
46373,clueweb12-0000tw-00-01174,CARDINAL,3
46374,clueweb12-0000tw-00-01174,DATE,"February 10, 2012"
46375,clueweb12-0000tw-00-01174,TIME,5:21 pm
46376,clueweb12-0000tw-00-01174,DATE,"September 12, 2010"
46377,clueweb12-0000tw-00-01174,PERSON,Devin Gustafson Amazon
46378,clueweb12-0000tw-00-01174,CARDINAL,MORE THAN 500
46379,clueweb12-0000tw-00-01174,DATE,70S
46380,clueweb12-0000tw-00-01174,ORG,Men Clothing :
46381,clueweb12-0000tw-00-01174,ORG,Charcoal
46382,clueweb12-0000tw-00-01174,DATE,1970
46383,clueweb12-0000tw-00-01174,CARDINAL,70
46384,clueweb12-0000tw-00-01174,ORG,Plaid
46385,clueweb12-0000tw-00-01174,CARDINAL,One
46386,clueweb12-0000tw-00-01174,PERSON,C. Sayre
46387,clueweb12-0000tw-00-01174,CARDINAL,1
46388,clueweb12-0000tw-00-01174,CARDINAL,1
46389,clueweb12-0000tw-00-01174,CARDINAL,79
46390,clueweb12-0000tw-00-01174,DATE,"November 5, 2010"
46391,clueweb12-0000tw-00-01174,PERSON,John
46392,clueweb12-0000tw-00-01174,DATE,"September 12, 2010"
46393,clueweb12-0000tw-00-01174,PERSON,Devin Gustafson
46394,clueweb12-0000tw-00-01174,PERSON,A. Pearson
46395,clueweb12-0000tw-00-01174,CARDINAL,39
46396,clueweb12-0000tw-00-01174,CARDINAL,47
46397,clueweb12-0000tw-00-01174,DATE,"September 29, 2006"
46398,clueweb12-0000tw-00-01174,PERSON,A. Pearson
46399,clueweb12-0000tw-00-01174,DATE,"December 27, 2011"
46400,clueweb12-0000tw-00-01174,ORG,Amazon
46401,clueweb12-0000tw-00-01174,DATE,70's 1970 1970s
46402,clueweb12-0000tw-00-01174,ORG,Accessory Adult Brown Charcoal Clothing Costume Disco Feathered
46403,clueweb12-0000tw-00-01174,WORK_OF_ART,Copyright 2012
46404,clueweb12-0000tw-00-01174,LAW,All Rights Reserved
46405,clueweb12-0000tw-00-01174,DATE,70s
46406,clueweb12-0000tw-00-01174,ORG,Men Clothing See
46407,clueweb12-0000tw-00-01174,ORG,the Amazon Services LLC Associates Program
46408,clueweb12-0000tw-00-01175,CARDINAL,70
46409,clueweb12-0000tw-00-01175,ORG,Charcoal
46410,clueweb12-0000tw-00-01175,ORG,Men Clothing See
46411,clueweb12-0000tw-00-01175,DATE,70s
46412,clueweb12-0000tw-00-01175,ORG,Men Clothing See
46413,clueweb12-0000tw-00-01175,ORG,Men Clothing Low
46414,clueweb12-0000tw-00-01175,MONEY,0
46415,clueweb12-0000tw-00-01175,CARDINAL,70
46416,clueweb12-0000tw-00-01175,ORG,Charcoal
46417,clueweb12-0000tw-00-01175,PRODUCT,Charcoal
46418,clueweb12-0000tw-00-01175,MONEY,33.00
46419,clueweb12-0000tw-00-01175,ORG,Charcoal
46420,clueweb12-0000tw-00-01175,MONEY,33.00
46421,clueweb12-0000tw-00-01175,ORG,LowPrice New
46422,clueweb12-0000tw-00-01175,MONEY,29.99
46423,clueweb12-0000tw-00-01175,DATE,Today
46424,clueweb12-0000tw-00-01175,DATE,the 70s
46425,clueweb12-0000tw-00-01175,ORG,Lane Bryant
46426,clueweb12-0000tw-00-01175,FAC,Lane Bryant
46427,clueweb12-0000tw-00-01175,ORG,Marks & Spencers
46428,clueweb12-0000tw-00-01175,DATE,the day
46429,clueweb12-0000tw-00-01175,PERSON,Beauty Youtube
46430,clueweb12-0000tw-00-01175,ORG,www.elisaloves.blogspot.com Happy Fashions
46431,clueweb12-0000tw-00-01175,PERSON,Elisa L Amour
46432,clueweb12-0000tw-00-01175,CARDINAL,4 / 5
46433,clueweb12-0000tw-00-01175,CARDINAL,70
46434,clueweb12-0000tw-00-01175,ORG,S Men Clothing
46435,clueweb12-0000tw-00-01175,DATE,"February 10th, 2012"
46436,clueweb12-0000tw-00-01175,ORG,"Charcoal , Clothing"
46437,clueweb12-0000tw-00-01175,ORG,Men's
46438,clueweb12-0000tw-00-01175,ORG,Star
46439,clueweb12-0000tw-00-01175,CARDINAL,70
46440,clueweb12-0000tw-00-01175,ORG,Charcoal
46441,clueweb12-0000tw-00-01175,DATE,1970
46442,clueweb12-0000tw-00-01175,CARDINAL,70
46443,clueweb12-0000tw-00-01175,ORG,Plaid
46444,clueweb12-0000tw-00-01175,CARDINAL,One
46445,clueweb12-0000tw-00-01175,PERSON,C. Sayre
46446,clueweb12-0000tw-00-01175,CARDINAL,1
46447,clueweb12-0000tw-00-01175,CARDINAL,1
46448,clueweb12-0000tw-00-01175,CARDINAL,79
46449,clueweb12-0000tw-00-01175,DATE,"November 5, 2010"
46450,clueweb12-0000tw-00-01175,PERSON,John
46451,clueweb12-0000tw-00-01175,DATE,"September 12, 2010"
46452,clueweb12-0000tw-00-01175,PERSON,Devin Gustafson
46453,clueweb12-0000tw-00-01175,PERSON,A. Pearson
46454,clueweb12-0000tw-00-01175,CARDINAL,39
46455,clueweb12-0000tw-00-01175,CARDINAL,47
46456,clueweb12-0000tw-00-01175,DATE,"September 29, 2006"
46457,clueweb12-0000tw-00-01175,PERSON,A. Pearson
46458,clueweb12-0000tw-00-01175,DATE,"December 27, 2011"
46459,clueweb12-0000tw-00-01175,ORG,Amazon
46460,clueweb12-0000tw-00-01175,DATE,70's 1970 1970s
46461,clueweb12-0000tw-00-01175,ORG,Accessory Adult Brown Charcoal Clothing Costume Disco Feathered
46462,clueweb12-0000tw-00-01175,WORK_OF_ART,Copyright 2012
46463,clueweb12-0000tw-00-01175,LAW,All Rights Reserved
46464,clueweb12-0000tw-00-01175,DATE,70s
46465,clueweb12-0000tw-00-01175,ORG,Men Clothing See
46466,clueweb12-0000tw-00-01175,ORG,the Amazon Services LLC Associates Program
46467,clueweb12-0000tw-00-01176,CARDINAL,70
46468,clueweb12-0000tw-00-01176,ORG,Plaid
46469,clueweb12-0000tw-00-01176,CARDINAL,One
46470,clueweb12-0000tw-00-01176,DATE,Size - 70s
46471,clueweb12-0000tw-00-01176,ORG,Men Clothing See
46472,clueweb12-0000tw-00-01176,DATE,70s
46473,clueweb12-0000tw-00-01176,ORG,Men Clothing See
46474,clueweb12-0000tw-00-01176,ORG,Men Clothing Low
46475,clueweb12-0000tw-00-01176,MONEY,0
46476,clueweb12-0000tw-00-01176,CARDINAL,70
46477,clueweb12-0000tw-00-01176,ORG,Plaid
46478,clueweb12-0000tw-00-01176,CARDINAL,One
46479,clueweb12-0000tw-00-01176,ORG,Plaid
46480,clueweb12-0000tw-00-01176,CARDINAL,One
46481,clueweb12-0000tw-00-01176,DATE,Halloween
46482,clueweb12-0000tw-00-01176,GPE,Luau
46483,clueweb12-0000tw-00-01176,GPE,Easter
46484,clueweb12-0000tw-00-01176,PERSON,Mardi Gras
46485,clueweb12-0000tw-00-01176,ORG,St. Patrick s Day
46486,clueweb12-0000tw-00-01176,MONEY,44.99
46487,clueweb12-0000tw-00-01176,ORG,Plaid
46488,clueweb12-0000tw-00-01176,CARDINAL,One
46489,clueweb12-0000tw-00-01176,MONEY,44.99
46490,clueweb12-0000tw-00-01176,ORG,LowPrice New
46491,clueweb12-0000tw-00-01176,MONEY,33.95
46492,clueweb12-0000tw-00-01176,DATE,Halloween
46493,clueweb12-0000tw-00-01176,GPE,Luau
46494,clueweb12-0000tw-00-01176,GPE,Easter
46495,clueweb12-0000tw-00-01176,PERSON,Mardi Gras
46496,clueweb12-0000tw-00-01176,ORG,St. Patrick s Day
46497,clueweb12-0000tw-00-01176,CARDINAL,One
46498,clueweb12-0000tw-00-01176,DATE,Halloween
46499,clueweb12-0000tw-00-01176,GPE,Luau
46500,clueweb12-0000tw-00-01176,GPE,Easter
46501,clueweb12-0000tw-00-01176,PERSON,Mardi Gras
46502,clueweb12-0000tw-00-01176,ORG,St Patrick s Day
46503,clueweb12-0000tw-00-01176,PERCENT,0 / 5 More 70 S Men Clothing Products Posted in
46504,clueweb12-0000tw-00-01176,CARDINAL,70
46505,clueweb12-0000tw-00-01176,ORG,S Men Clothing
46506,clueweb12-0000tw-00-01176,DATE,"February 10th, 2012"
46507,clueweb12-0000tw-00-01176,FAC,"Costume , Leisure , Men's"
46508,clueweb12-0000tw-00-01176,ORG,Plaid
46509,clueweb12-0000tw-00-01176,CARDINAL,70
46510,clueweb12-0000tw-00-01176,ORG,Charcoal
46511,clueweb12-0000tw-00-01176,DATE,1970
46512,clueweb12-0000tw-00-01176,CARDINAL,70
46513,clueweb12-0000tw-00-01176,ORG,Plaid
46514,clueweb12-0000tw-00-01176,CARDINAL,One
46515,clueweb12-0000tw-00-01176,PERSON,C. Sayre
46516,clueweb12-0000tw-00-01176,CARDINAL,1
46517,clueweb12-0000tw-00-01176,CARDINAL,1
46518,clueweb12-0000tw-00-01176,CARDINAL,79
46519,clueweb12-0000tw-00-01176,DATE,"November 5, 2010"
46520,clueweb12-0000tw-00-01176,PERSON,John
46521,clueweb12-0000tw-00-01176,DATE,"September 12, 2010"
46522,clueweb12-0000tw-00-01176,PERSON,Devin Gustafson
46523,clueweb12-0000tw-00-01176,PERSON,A. Pearson
46524,clueweb12-0000tw-00-01176,CARDINAL,39
46525,clueweb12-0000tw-00-01176,CARDINAL,47
46526,clueweb12-0000tw-00-01176,DATE,"September 29, 2006"
46527,clueweb12-0000tw-00-01176,PERSON,A. Pearson
46528,clueweb12-0000tw-00-01176,DATE,"December 27, 2011"
46529,clueweb12-0000tw-00-01176,ORG,Amazon
46530,clueweb12-0000tw-00-01176,DATE,70's 1970 1970s
46531,clueweb12-0000tw-00-01176,ORG,Accessory Adult Brown Charcoal Clothing Costume Disco Feathered
46532,clueweb12-0000tw-00-01176,WORK_OF_ART,Copyright 2012
46533,clueweb12-0000tw-00-01176,LAW,All Rights Reserved
46534,clueweb12-0000tw-00-01176,DATE,70s
46535,clueweb12-0000tw-00-01176,ORG,Men Clothing See
46536,clueweb12-0000tw-00-01176,ORG,the Amazon Services LLC Associates Program
46537,clueweb12-0000tw-00-01178,DATE,70s
46538,clueweb12-0000tw-00-01178,DATE,now 70s
46539,clueweb12-0000tw-00-01178,ORG,Mens Clothes
46540,clueweb12-0000tw-00-01178,DATE,70s
46541,clueweb12-0000tw-00-01178,ORG,Mens Clothes
46542,clueweb12-0000tw-00-01178,ORG,Mens Clothes
46543,clueweb12-0000tw-00-01178,CARDINAL,70
46544,clueweb12-0000tw-00-01178,CARDINAL,70
46545,clueweb12-0000tw-00-01178,QUANTITY,70 s
46546,clueweb12-0000tw-00-01178,MONEY,29.99
46547,clueweb12-0000tw-00-01178,DATE,70s
46548,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46549,clueweb12-0000tw-00-01178,DATE,"February 10th, 2012"
46550,clueweb12-0000tw-00-01178,CARDINAL,1
46551,clueweb12-0000tw-00-01178,DATE,70s
46552,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46553,clueweb12-0000tw-00-01178,FAC,Disco 1970 Necklace Best Buy Disco
46554,clueweb12-0000tw-00-01178,DATE,1970
46555,clueweb12-0000tw-00-01178,DATE,1970
46556,clueweb12-0000tw-00-01178,CARDINAL,70
46557,clueweb12-0000tw-00-01178,MONEY,3.99
46558,clueweb12-0000tw-00-01178,DATE,70s
46559,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46560,clueweb12-0000tw-00-01178,DATE,"February 10th, 2012"
46561,clueweb12-0000tw-00-01178,CARDINAL,1
46562,clueweb12-0000tw-00-01178,DATE,70s
46563,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46564,clueweb12-0000tw-00-01178,DATE,70s
46565,clueweb12-0000tw-00-01178,DATE,70s
46566,clueweb12-0000tw-00-01178,TIME,83C22D margin:0px
46567,clueweb12-0000tw-00-01178,MONEY,5.99
46568,clueweb12-0000tw-00-01178,DATE,70s
46569,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46570,clueweb12-0000tw-00-01178,DATE,"February 10th, 2012"
46571,clueweb12-0000tw-00-01178,DATE,70s
46572,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46573,clueweb12-0000tw-00-01178,QUANTITY,70 s
46574,clueweb12-0000tw-00-01178,QUANTITY,70 s
46575,clueweb12-0000tw-00-01178,MONEY,14.99
46576,clueweb12-0000tw-00-01178,DATE,70s
46577,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46578,clueweb12-0000tw-00-01178,DATE,"February 10th, 2012"
46579,clueweb12-0000tw-00-01178,CARDINAL,3
46580,clueweb12-0000tw-00-01178,DATE,70s
46581,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46582,clueweb12-0000tw-00-01178,ORG,Jumbo Hippie Brown Afro Wig Best Buy
46583,clueweb12-0000tw-00-01178,MONEY,19.90
46584,clueweb12-0000tw-00-01178,DATE,70s
46585,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46586,clueweb12-0000tw-00-01178,DATE,"February 10th, 2012"
46587,clueweb12-0000tw-00-01178,CARDINAL,1
46588,clueweb12-0000tw-00-01178,ORG,Mens Clothes
46589,clueweb12-0000tw-00-01178,CARDINAL,70
46590,clueweb12-0000tw-00-01178,DATE,70s
46591,clueweb12-0000tw-00-01178,WORK_OF_ART,Mens Clothes
46592,clueweb12-0000tw-00-01178,CARDINAL,70
46593,clueweb12-0000tw-00-01178,ORG,Mens Clothes
46594,clueweb12-0000tw-00-01178,ORG,Jumbo Hippie Brown Afro
46595,clueweb12-0000tw-00-01178,PERSON,T. Yeager
46596,clueweb12-0000tw-00-01178,CARDINAL,5
46597,clueweb12-0000tw-00-01178,CARDINAL,5
46598,clueweb12-0000tw-00-01178,DATE,"October 5, 2011"
46599,clueweb12-0000tw-00-01178,PERSON,T. Yeager Norton
46600,clueweb12-0000tw-00-01178,GPE,KS
46601,clueweb12-0000tw-00-01178,PERSON,C. Sayre
46602,clueweb12-0000tw-00-01178,CARDINAL,1
46603,clueweb12-0000tw-00-01178,CARDINAL,1
46604,clueweb12-0000tw-00-01178,CARDINAL,79
46605,clueweb12-0000tw-00-01178,DATE,"November 5, 2010"
46606,clueweb12-0000tw-00-01178,DATE,"December 27, 2011"
46607,clueweb12-0000tw-00-01178,ORG,Amazon
46608,clueweb12-0000tw-00-01178,PERSON,Denise Shanks
46609,clueweb12-0000tw-00-01178,CARDINAL,34
46610,clueweb12-0000tw-00-01178,CARDINAL,37
46611,clueweb12-0000tw-00-01178,DATE,"October 7, 2010"
46612,clueweb12-0000tw-00-01178,PERSON,Denise
46613,clueweb12-0000tw-00-01178,PERSON,Talbot Reiber
46614,clueweb12-0000tw-00-01178,CARDINAL,1
46615,clueweb12-0000tw-00-01178,CARDINAL,3
46616,clueweb12-0000tw-00-01178,NORP,AFRO
46617,clueweb12-0000tw-00-01178,DATE,December 13
46618,clueweb12-0000tw-00-01178,DATE,70
46619,clueweb12-0000tw-00-01178,DATE,1970
46620,clueweb12-0000tw-00-01178,ORG,Accessory Adult Afro Brown Clothes Costume Disco Feathered
46621,clueweb12-0000tw-00-01178,DATE,Fever Hippie Jumbo Male
46622,clueweb12-0000tw-00-01178,WORK_OF_ART,Copyright 2012
46623,clueweb12-0000tw-00-01178,LAW,All Rights Reserved
46624,clueweb12-0000tw-00-01178,WORK_OF_ART,S Mens Clothes
46625,clueweb12-0000tw-00-01178,ORG,the Amazon Services LLC Associates Program
46626,clueweb12-0000tw-00-01179,DATE,70s
46627,clueweb12-0000tw-00-01179,ORG,Mens Clothes
46628,clueweb12-0000tw-00-01179,ORG,Mens Clothes
46629,clueweb12-0000tw-00-01179,DATE,70s
46630,clueweb12-0000tw-00-01179,DATE,now 70s
46631,clueweb12-0000tw-00-01179,ORG,Mens Clothes
46632,clueweb12-0000tw-00-01179,DATE,70s
46633,clueweb12-0000tw-00-01179,ORG,Mens Clothes
46634,clueweb12-0000tw-00-01179,ORG,Mens Clothes
46635,clueweb12-0000tw-00-01179,DATE,70s
46636,clueweb12-0000tw-00-01179,DATE,70s
46637,clueweb12-0000tw-00-01179,TIME,83C22D margin:0px
46638,clueweb12-0000tw-00-01179,MONEY,5.99
46639,clueweb12-0000tw-00-01179,DATE,70s
46640,clueweb12-0000tw-00-01179,MONEY,5.99
46641,clueweb12-0000tw-00-01179,ORG,LowPrice New
46642,clueweb12-0000tw-00-01179,MONEY,3.28
46643,clueweb12-0000tw-00-01179,ORG,American Rag Presents What Is Vintage Clothing
46644,clueweb12-0000tw-00-01179,PERSON,Kurt Cobain
46645,clueweb12-0000tw-00-01179,PERSON,Kim Gordon
46646,clueweb12-0000tw-00-01179,ORG,Goodwills
46647,clueweb12-0000tw-00-01179,DATE,the days
46648,clueweb12-0000tw-00-01179,ORG,Vintage
46649,clueweb12-0000tw-00-01179,ORG,tvkevin productions www.tvkevin.com
46650,clueweb12-0000tw-00-01179,ORG,American Rag Presents What Is Vintage Clothing
46651,clueweb12-0000tw-00-01179,DATE,70s
46652,clueweb12-0000tw-00-01179,ORG,Mens Clothes
46653,clueweb12-0000tw-00-01179,DATE,"February 10th, 2012"
46654,clueweb12-0000tw-00-01179,GPE,Disco
46655,clueweb12-0000tw-00-01179,ORG,Medallion
46656,clueweb12-0000tw-00-01179,PRODUCT,", Mens Click"
46657,clueweb12-0000tw-00-01179,WORK_OF_ART,Mens Clothes
46658,clueweb12-0000tw-00-01179,CARDINAL,70
46659,clueweb12-0000tw-00-01179,DATE,70s
46660,clueweb12-0000tw-00-01179,WORK_OF_ART,Mens Clothes
46661,clueweb12-0000tw-00-01179,CARDINAL,70
46662,clueweb12-0000tw-00-01179,ORG,Mens Clothes
46663,clueweb12-0000tw-00-01179,ORG,Jumbo Hippie Brown Afro
46664,clueweb12-0000tw-00-01179,PERSON,T. Yeager
46665,clueweb12-0000tw-00-01179,CARDINAL,5
46666,clueweb12-0000tw-00-01179,CARDINAL,5
46667,clueweb12-0000tw-00-01179,DATE,"October 5, 2011"
46668,clueweb12-0000tw-00-01179,PERSON,T. Yeager Norton
46669,clueweb12-0000tw-00-01179,GPE,KS
46670,clueweb12-0000tw-00-01179,PERSON,C. Sayre
46671,clueweb12-0000tw-00-01179,CARDINAL,1
46672,clueweb12-0000tw-00-01179,CARDINAL,1
46673,clueweb12-0000tw-00-01179,CARDINAL,79
46674,clueweb12-0000tw-00-01179,DATE,"November 5, 2010"
46675,clueweb12-0000tw-00-01179,DATE,"December 27, 2011"
46676,clueweb12-0000tw-00-01179,ORG,Amazon
46677,clueweb12-0000tw-00-01179,PERSON,Denise Shanks
46678,clueweb12-0000tw-00-01179,CARDINAL,34
46679,clueweb12-0000tw-00-01179,CARDINAL,37
46680,clueweb12-0000tw-00-01179,DATE,"October 7, 2010"
46681,clueweb12-0000tw-00-01179,PERSON,Denise
46682,clueweb12-0000tw-00-01179,PERSON,Talbot Reiber
46683,clueweb12-0000tw-00-01179,CARDINAL,1
46684,clueweb12-0000tw-00-01179,CARDINAL,3
46685,clueweb12-0000tw-00-01179,NORP,AFRO
46686,clueweb12-0000tw-00-01179,DATE,December 13
46687,clueweb12-0000tw-00-01179,DATE,70
46688,clueweb12-0000tw-00-01179,DATE,1970
46689,clueweb12-0000tw-00-01179,ORG,Accessory Adult Afro Brown Clothes Costume Disco Feathered
46690,clueweb12-0000tw-00-01179,DATE,Fever Hippie Jumbo Male
46691,clueweb12-0000tw-00-01179,WORK_OF_ART,Copyright 2012
46692,clueweb12-0000tw-00-01179,LAW,All Rights Reserved
46693,clueweb12-0000tw-00-01179,WORK_OF_ART,S Mens Clothes
46694,clueweb12-0000tw-00-01179,ORG,the Amazon Services LLC Associates Program
46695,clueweb12-0000tw-00-01180,DATE,70s
46696,clueweb12-0000tw-00-01180,ORG,Mens Clothes
46697,clueweb12-0000tw-00-01180,FAC,Disco 1970 Necklace -
46698,clueweb12-0000tw-00-01180,WORK_OF_ART,S Mens Clothes
46699,clueweb12-0000tw-00-01180,DATE,now 70s
46700,clueweb12-0000tw-00-01180,ORG,Mens Clothes
46701,clueweb12-0000tw-00-01180,DATE,70s
46702,clueweb12-0000tw-00-01180,ORG,Mens Clothes
46703,clueweb12-0000tw-00-01180,FAC,Disco 1970 Necklace Best Buy Disco
46704,clueweb12-0000tw-00-01180,DATE,1970
46705,clueweb12-0000tw-00-01180,DATE,1970
46706,clueweb12-0000tw-00-01180,CARDINAL,70
46707,clueweb12-0000tw-00-01180,MONEY,3.99
46708,clueweb12-0000tw-00-01180,DATE,1970
46709,clueweb12-0000tw-00-01180,MONEY,3.99
46710,clueweb12-0000tw-00-01180,ORG,LowPrice New
46711,clueweb12-0000tw-00-01180,MONEY,2.33
46712,clueweb12-0000tw-00-01180,DATE,1970
46713,clueweb12-0000tw-00-01180,CARDINAL,70
46714,clueweb12-0000tw-00-01180,FAC,Pendant w/Necklace Standard Read
46715,clueweb12-0000tw-00-01180,DATE,1970s
46716,clueweb12-0000tw-00-01180,DATE,1960s
46717,clueweb12-0000tw-00-01180,DATE,Halloween
46718,clueweb12-0000tw-00-01180,DATE,Seventies
46719,clueweb12-0000tw-00-01180,DATE,70s
